"2000","","","2025/06/25","車両費","","","課対仕入込10%適格","63688","5789","クレジットカード","個人用","","対象外","63688","0","カード：イエローハットグループ","","","0","会OL","","0","","no","",""
"2000","","","2025/06/26","車両費","","","課対仕入込10%適格","5324","484","クレジットカード","個人用","","対象外","5324","0","カード：ＰＡＹＰＡＬ　＊ＡＬＩＰＡＹ　ＥＵＲ　　　　　　３５","","","0","会OL","","0","","no","",""
"2110","","","2025/06/30","車両費","","","課対仕入込10%適格","4160","378","現金","個人用","","対象外","8321","0","ライフ　白銅","","","3","会OL","","0","","no","",""
"2101","","","2025/06/30","事業主貸","","","対象外","4161","0","","","","対象外","0","0","","","","3","会OL","","","","no","",""
"2110","","","2025/07/12","車両費","","","課対仕入込10%適格","4199","381","現金","個人用","","対象外","8399","0","ライフ　白銅","","","3","会OL","","0","","no","",""
"2101","","","2025/07/12","事業主貸","","","対象外","4200","0","","","","対象外","0","0","","","","3","会OL","","","","no","",""
"2000","","","2025/10/12","現金","個人用","","対象外","1000","0","売上","","","課税売上込10%","1000","90","商品の販売 ステッカー　2枚","","","0","会OL","","0","","no","",""
"2000","","","2025/10/19","現金","個人用","","対象外","2000","0","売上","","","課税売上込10%","2000","181","商品の販売 ステッカー　４枚","","","0","会OL","","0","","no","",""
"2000","","","2025/10/19","現金","個人用","","対象外","3000","0","売上","","","課税売上込10%","3000","272","商品の販売 ステッカー　6枚","","","0","会OL","","0","","no","",""
"2000","","","2025/10/19","現金","個人用","","対象外","1500","0","売上","","","課税売上込10%","1500","136","商品の販売 ステッカー　3枚","","","0","会OL","","0","","no","",""
"2000","","","2025/08/27","仕入","","","課対仕入込10%適格","54175","4925","その他の預金","","","対象外","54175","0","商品や材料の仕入れ","","","0","会OL","","0","","no","グッドスミス",""
"2110","","本決","2025/12/31","減価償却費","","","対象外","79597","0","一括償却資産","2025年度分","","対象外","98430","0","2025年度分一括償却","","","3","会OL","","0","","no","",""
"2101","","本決","2025/12/31","事業主貸","","","対象外","18833","0","","","","対象外","0","0","","","","3","会OL","","","","no","",""
"2000","","","2025/10/19","地代家賃","","","課対仕入込10%適格","21000","1909","普通預金","個人用","","対象外","21000","0","普通預金：振込 カ）セキガミフドウサン","","","0","会OL","","0","","no","関上不動産",""
"2110","","","2025/11/09","車両費","","","課対仕入込10%適格","45865","4169","クレジットカード","個人用","","対象外","54065","0","セキチュウ　沼田恩田店　車検代","","","3","会OL","","0","","no","",""
"2100","","","2025/11/09","租税公課","","","対象外","6600","0","","","","対象外","0","0","","","","3","会OL","","","","no","",""
"2101","","","2025/11/09","租税公課","","","対象外","1600","0","","","","対象外","0","0","","","","3","会OL","","","","no","",""
"2000","","","2025/10/25","水道光熱費","","","課対仕入込10%適格","1100","100","現金","個人用","","対象外","1100","0","ライフ　白銅 灯油","","","0","会OL","","0","","no","",""
"2000","","本決","2025/12/31","事業主貸","","","対象外","5369","0","水道光熱費","","","課対仕入込10%適格","5369","488","家事按分","","","0","会OL","","0","","no","",""
"2000","","","2025/12/10","旅費交通費","","","課対仕入込10%適格","790","71","クレジットカード","個人用","","対象外","790","0","カード：ＥＴＣツウコウリヨウキン　ヒガシ　　　　　　　ヤワラ","","","0","会OL","","0","","no","",""
"2000","","","2025/10/27","旅費交通費","","","課対仕入込10%適格","1340","121","クレジットカード","個人用","","対象外","1340","0","カード：ＥＴＣツウコウリヨウキン　ヒガシ　　　　　　　ヒガシ","","","0","会OL","","0","","no","",""
"2000","","","2025/08/26","旅費交通費","","","課対仕入込10%適格","600","54","現金","個人用","","対象外","600","0","三ツ矢観光自動車","","","0","会OL","","0","","no","",""
"2000","","","2025/08/15","旅費交通費","","","課対仕入込10%適格","700","63","クレジットカード","個人用","","対象外","700","0","タクシー","","","0","会OL","","0","","no","",""
"2000","","","2025/09/27","旅費交通費","","","課対仕入込10%適格","1220","110","クレジットカード","個人用","","対象外","1220","0","カード：ＥＴＣシンヤワリビキ　ヒガシ　　　　　　　　オオタヤ","","","0","会OL","","0","","no","",""
